,Name,Year,Fuel,KMS,Engine,Owners,Transmission,Mileage,Seats,Price,Company
17185,Hyundai i20,2018,Petrol,34000,1197,1,Manual,18.6,5,835000,Hyundai
17186,Audi A8,2012,Diesel,45000,2967,1,Automatic,11.8,5,2500000,Audi
17187,Maruti Swift,2015,Petrol,55429,1197,1,Manual,21.21,5,515000,Maruti
17188,Mahindra KUV,2016,Diesel,72000,1198,1,Manual,25.32,6,475000,Mahindra
17189,Honda Amaze,2016,Diesel,27946,1498,1,Manual,24.7,5,740000,Honda
17190,Volkswagen Polo,2015,Petrol,65000,1199,1,Manual,16.2,5,465000,Volkswagen
17191,Ford Ecosport,2019,Petrol,15700,1496,1,Automatic,14.7,5,1145000,Ford
17192,Hyundai Verna,2016,Diesel,50000,1582,1,Manual,23.9,5,750000,Hyundai
17193,Maruti Swift,2012,Petrol,32000,1298,1,Manual,17.5,5,430000,Maruti
17194,Renault KWID,2018,Petrol,35000,999,1,Manual,23.01,5,415000,Renault
17195,Hyundai i20,2017,Diesel,64000,1396,1,Manual,22.54,5,610000,Hyundai
17196,Maruti Swift,2018,Petrol,20000,1197,1,Automatic,22.0,5,690000,Maruti
17197,Maruti Celerio,2016,Petrol,18000,998,1,Manual,21.63,5,450000,Maruti
17198,Hyundai i20,2016,Petrol,41000,1197,1,Manual,18.6,5,525000,Hyundai
17199,Maruti Ritz,2011,Diesel,110000,1248,1,Manual,21.1,5,310000,Maruti
17200,Honda Brio,2013,Petrol,67000,1198,1,Automatic,16.5,5,465000,Honda
17201,Renault Pulse,2012,Diesel,89000,1461,1,Manual,23.08,5,325000,Renault
17202,Honda Amaze,2018,Petrol,20672,1199,1,Automatic,18.3,5,825000,Honda
17203,Volkswagen Vento,2014,Petrol,69000,1197,1,Automatic,16.93,5,485000,Volkswagen
17204,Mahindra Scorpio,2008,Diesel,52000,2609,1,Manual,12.7,8,365000,Mahindra
17205,Skoda Rapid,2012,Diesel,87000,1598,1,Manual,20.5,5,475000,Skoda
17206,Tata Nexon,2017,Petrol,15700,1198,1,Manual,17.0,5,650000,Tata
17208,Toyota Innova,2016,Diesel,90000,2755,1,Automatic,11.36,7,1750000,Toyota
17209,Maruti Alto,2013,Petrol,45019,796,1,Manual,22.74,5,285000,Maruti
17210,Chevrolet Beat,2012,Petrol,110000,1199,1,Manual,18.6,5,225000,Chevrolet
17211,Nissan Sunny,2020,Diesel,27000,1461,1,Manual,22.71,5,630000,Nissan
17212,Toyota Etios,2012,Diesel,50000,1364,1,Manual,23.59,5,350000,Toyota
17213,Hyundai i20,2017,Petrol,60000,1197,1,Manual,18.6,5,595000,Hyundai
17214,Maruti Swift,2017,Petrol,53154,1298,1,Manual,17.5,5,725000,Maruti
17215,Hyundai Creta,2016,Diesel,47000,1493,1,Automatic,18.5,5,990000,Hyundai
17216,Hyundai i10,2010,Petrol,70000,1086,1,Manual,19.81,5,170000,Hyundai
17217,Honda WR-V,2018,Diesel,68368,1498,1,Manual,25.5,5,1010000,Honda
17218,Hyundai i20,2013,Diesel,89000,1396,1,Manual,21.9,5,400000,Hyundai
17219,Hyundai Venue,2020,Petrol,6000,998,1,Automatic,18.15,5,1230000,Hyundai
17221,Renault Duster,2013,Diesel,120000,1461,1,Manual,20.45,5,380000,Renault
17222,Maruti Baleno,2017,Petrol,70000,1197,1,Manual,21.4,5,620000,Maruti
17223,Maruti Wagon,2017,Petrol,35000,998,1,Manual,20.51,5,400000,Maruti
17224,Renault Scala,2014,Diesel,20328,1461,1,Manual,21.64,5,625000,Renault
17225,Renault Koleos,2012,Diesel,60000,1995,1,Automatic,13.73,5,850000,Renault
17226,Mahindra KUV,2016,Diesel,21000,1198,1,Manual,25.32,5,425000,Mahindra
17227,Honda WR-V,2017,Petrol,68000,1199,1,Manual,17.5,5,750000,Honda
17228,Volkswagen Polo,2012,Diesel,57000,1199,1,Manual,22.07,5,335000,Volkswagen
17229,Hyundai i20,2015,Diesel,50000,1396,1,Manual,21.19,5,590000,Hyundai
17230,Maruti Baleno,2016,Petrol,4300,1197,1,Manual,21.4,5,665000,Maruti
17231,Hyundai Verna,2018,Petrol,35000,1591,1,Manual,17.7,5,900000,Hyundai
17232,Maruti Ertiga,2012,Diesel,100000,1248,1,Manual,20.77,7,525000,Maruti
17233,Mahindra KUV,2016,Petrol,50000,1198,1,Manual,18.15,6,400000,Mahindra
17234,Honda City,2007,Petrol,90000,1497,1,Manual,16.9,5,275000,Honda
17235,Tata Manza,2013,Diesel,110000,1248,1,Manual,21.02,5,275000,Tata
17236,Maruti Swift,2016,Petrol,50000,1197,1,Manual,20.85,5,489000,Maruti
17237,Maruti Wagon,2016,Petrol,24000,998,1,Automatic,20.51,5,375000,Maruti
17238,BMW 3,2011,Diesel,95000,1995,1,Automatic,16.07,5,1125000,BMW
17239,Hyundai i20,2011,Petrol,40000,1197,1,Manual,17.0,5,250000,Hyundai
17240,BMW 3,2013,Diesel,60000,1995,1,Automatic,16.07,4,1300000,BMW
17241,Hyundai i20,2012,Diesel,98000,1396,1,Manual,21.27,5,375000,Hyundai
17242,Hyundai i20,2019,Diesel,3500,1396,1,Manual,22.54,5,895000,Hyundai
17243,Ford Figo,2012,Petrol,48507,1196,1,Manual,15.6,5,270000,Ford
17244,Chevrolet Aveo,2008,Petrol,61000,1150,1,Manual,14.7,5,190000,Chevrolet
17245,Hyundai Grand,2018,Petrol,18000,1197,1,Manual,18.9,5,490000,Hyundai
17247,Skoda Rapid,2017,Diesel,47000,1498,1,Automatic,21.72,5,1075000,Skoda
17248,Hyundai Santro,2019,Petrol,18000,1086,1,Manual,20.3,5,450000,Hyundai
17249,Hyundai Xcent,2016,Petrol,43000,1197,1,Manual,19.1,5,500000,Hyundai
17250,Tata Nexon,2018,Diesel,26000,1497,1,Manual,21.5,5,950000,Tata
17251,Tata Manza,2010,Petrol,42000,1368,1,Manual,15.0,5,199000,Tata
17252,Maruti Swift,2015,Diesel,112000,1248,1,Manual,26.59,5,550000,Maruti
17253,Maruti Alto,2014,Petrol,44000,796,1,Manual,22.74,5,225000,Maruti
17255,Toyota Innova,2014,Diesel,115000,2494,1,Manual,12.99,7,990000,Toyota
17256,Mahindra Xylo,2015,Diesel,198000,2489,1,Manual,14.95,7,400000,Mahindra
17257,Mahindra Scorpio,2015,Diesel,120000,2179,1,Manual,15.4,7,910000,Mahindra
17258,Ford Ecosport,2018,Petrol,23540,1497,1,Automatic,14.8,5,1025000,Ford
17259,Maruti Baleno,2017,Diesel,39000,1248,1,Manual,27.39,5,695000,Maruti
17260,Hyundai i20,2012,Diesel,94000,1396,1,Manual,23.0,5,390000,Hyundai
17261,Maruti Wagon,2014,CNG,90000,998,1,Manual,26.6,5,300000,Maruti
17262,Honda City,2017,Petrol,70000,1497,1,Manual,17.4,5,880000,Honda
17263,Maruti Swift,2013,Diesel,90000,1248,1,Manual,23.4,5,460000,Maruti
17264,Hyundai Grand,2014,Petrol,17000,1197,1,Manual,18.9,5,435000,Hyundai
17265,Ford Ecosport,2015,Petrol,61000,1496,1,Automatic,14.7,5,725000,Ford
17266,Maruti Swift,2016,Petrol,50000,1197,1,Manual,20.85,5,580000,Maruti
17267,Maruti Swift,2011,Diesel,100000,1248,1,Manual,17.8,5,330000,Maruti
17268,Honda City,2012,Petrol,33000,1497,1,Manual,17.4,5,675000,Honda
17269,Maruti Swift,2015,Diesel,102000,1248,1,Manual,25.2,5,550000,Maruti
17270,Maruti Swift,2015,Petrol,85000,1197,1,Manual,20.4,5,550000,Maruti
17271,Tata Nexon,2018,Diesel,66817,1497,1,Manual,21.5,5,665000,Tata
17272,Maruti Eeco,2017,Petrol,27000,1196,1,Manual,15.37,5,410000,Maruti
17273,Maruti Wagon,2008,Petrol,89430,1061,1,Manual,18.9,5,249000,Maruti
17274,Honda Amaze,2016,Petrol,79000,1198,1,Manual,18.0,5,490000,Honda
17275,Hyundai Verna,2018,Diesel,28000,1582,1,Automatic,22.0,5,1300000,Hyundai
17277,Toyota Innova,2010,Diesel,58980,2494,1,Manual,12.8,8,450000,Toyota
17278,Renault Duster,2016,Diesel,70000,1461,1,Manual,19.87,5,580000,Renault
17279,Maruti Alto,2019,Petrol,10000,998,1,Manual,23.95,5,360000,Maruti
17280,Hyundai Creta,2017,Diesel,60008,1582,1,Automatic,17.01,5,975000,Hyundai
17281,Honda City,2017,Petrol,28000,1497,1,Manual,17.4,5,880000,Honda
17282,Maruti Swift,2017,Diesel,50000,1248,1,Automatic,28.4,5,850000,Maruti
17284,Volkswagen Vento,2011,Diesel,74000,1598,1,Manual,20.54,5,415000,Volkswagen
17285,Isuzu MUX,2019,Diesel,34000,2999,1,Automatic,13.8,7,2300000,Isuzu
17286,Volkswagen Polo,2017,Diesel,46000,1598,1,Manual,15.11,5,790000,Volkswagen
17287,Maruti SX4,2011,Petrol,50000,1586,1,Manual,15.5,5,375000,Maruti
17288,Maruti Wagon,2016,Petrol,44000,998,1,Automatic,20.51,5,340000,Maruti
17289,Audi A4,2014,Diesel,49000,1968,1,Automatic,17.11,5,1850000,Audi
17290,Nissan X-Trail,2012,Diesel,95000,1995,1,Manual,14.42,5,595000,Nissan
17291,Renault Triber,2019,Petrol,7100,999,1,Manual,20.0,7,710000,Renault
17292,Hyundai i20,2019,Petrol,30000,1197,1,Manual,18.6,5,675000,Hyundai
17293,Hyundai i20,2018,Petrol,40000,1197,1,Automatic,17.4,5,790000,Hyundai
17294,Volkswagen Polo,2015,Diesel,23000,1498,1,Manual,20.14,5,545000,Volkswagen
17295,Volkswagen Polo,2015,Diesel,42000,1498,1,Manual,20.14,5,640000,Volkswagen
17296,Maruti Celerio,2016,Petrol,36545,998,1,Manual,23.1,5,450000,Maruti
17297,Ford Aspire,2015,Diesel,38000,1498,1,Manual,25.83,5,550000,Ford
17298,Maruti Alto,2009,Petrol,35000,796,1,Manual,19.7,5,220000,Maruti
17299,Toyota Innova,2011,Diesel,120000,2494,1,Manual,12.8,8,450000,Toyota
17300,Maruti Swift,2019,Petrol,5000,1197,1,Manual,21.21,5,730000,Maruti
17301,Toyota Corolla,2013,Petrol,75000,1798,1,Manual,14.28,5,495000,Toyota
17302,Maruti Alto,2008,Petrol,40000,796,1,Manual,19.7,5,180000,Maruti
17303,Hyundai EON,2012,Electric(Battery),10000,814,1,Manual,21.1,5,305000,Hyundai
17304,Maruti Swift,2018,Petrol,30000,1197,1,Manual,20.4,5,480000,Maruti
17305,Toyota Etios,2016,Diesel,38000,1364,1,Manual,23.59,5,545000,Toyota
17306,Maruti Omni,2014,Petrol,50000,796,1,Manual,16.8,8,230000,Maruti
17307,Ford Classic,2013,Diesel,89715,1399,1,Manual,19.68,5,350000,Ford
17308,Tata Tigor,2018,Petrol,70000,1199,1,Manual,20.3,5,450000,Tata
17309,Honda City,2014,Petrol,40000,1497,1,Manual,17.4,5,650000,Honda
17310,Skoda Rapid,2017,Diesel,50000,1498,1,Manual,21.13,5,950000,Skoda
17311,Honda City,2010,Petrol,54000,1497,1,Automatic,16.8,5,310000,Honda
17312,Hyundai i20,2013,Petrol,30000,1197,1,Manual,18.5,5,430000,Hyundai
17313,Hyundai EON,2014,Electric(Battery),80000,814,1,Manual,21.1,5,230000,Hyundai
17314,Mahindra Scorpio,2010,Diesel,58200,2179,1,Manual,12.05,8,465000,Mahindra
17315,Hyundai Grand,2018,Petrol,10000,1197,1,Manual,18.9,5,475000,Hyundai
17316,Maruti Baleno,2017,Diesel,45000,1248,1,Manual,27.39,5,675000,Maruti
17317,Honda City,2015,Petrol,64700,1497,1,Automatic,18.0,5,690000,Honda
17318,Mitsubishi Pajero,2013,Diesel,129000,2477,1,Manual,13.5,7,900000,Mitsubishi
17319,Skoda Octavia,2015,Petrol,39900,1798,1,Automatic,14.7,5,935000,Skoda
17320,Maruti Ciaz,2017,Petrol,54500,1373,1,Automatic,19.12,5,730000,Maruti
17321,Mahindra Verito,2011,Diesel,30000,1461,1,Manual,21.0,5,220000,Mahindra
17322,Honda City,2012,Petrol,60000,1497,1,Automatic,16.8,5,425000,Honda
17323,Maruti Zen,2014,Petrol,23000,1061,1,Manual,18.2,5,310000,Maruti
17324,Maruti Swift,2010,Diesel,80000,1248,1,Manual,17.8,5,270000,Maruti
17325,Maruti Ciaz,2015,Petrol,35000,1373,1,Manual,20.73,5,600000,Maruti
17326,Honda WR-V,2018,Diesel,68000,1498,1,Manual,25.5,5,955000,Honda
17327,Maruti Celerio,2019,Petrol,52000,998,1,Manual,23.1,5,400000,Maruti
17328,Kia Carnival,2020,Diesel,7000,2199,1,Automatic,14.11,7,3250000,Kia
17329,Maruti Celerio,2018,Petrol,15000,998,1,Manual,21.63,5,485000,Maruti
17330,Maruti Omni,2017,Petrol,40000,796,1,Manual,16.8,5,220000,Maruti
17331,Maruti Alto,2015,Petrol,50000,796,1,Manual,22.74,5,230000,Maruti
17332,Renault KWID,2016,Petrol,38000,799,1,Manual,25.17,5,375000,Renault
17335,Ford Figo,2011,Diesel,82000,1399,1,Manual,20.0,5,290000,Ford
17336,Maruti Zen,2011,Petrol,72072,998,1,Manual,19.0,5,220000,Maruti
17337,Volkswagen Polo,2016,Diesel,39000,1498,1,Manual,20.14,5,550000,Volkswagen
17338,Maruti S-Cross,2018,Diesel,6500,1248,1,Manual,25.1,5,945000,Maruti
17339,Audi A6,2015,Diesel,46821,1968,1,Automatic,17.68,5,2200000,Audi
17340,Honda Brio,2016,Petrol,14000,1198,1,Manual,19.4,5,510000,Honda
17341,Volkswagen Polo,2018,Petrol,50000,999,1,Manual,18.78,5,725000,Volkswagen
17343,Toyota Innova,2016,Diesel,60000,2393,1,Manual,13.68,7,1770000,Toyota
17344,Tata Hexa,2017,Diesel,50000,2179,1,Automatic,17.6,7,1223000,Tata
17345,Toyota Etios,2015,Diesel,90000,1364,1,Manual,23.59,5,410000,Toyota
17346,Skoda Fabia,2012,Diesel,90000,1199,1,Manual,20.86,5,290000,Skoda
17348,Honda Civic,2007,Petrol,20000,1799,1,Manual,13.5,5,265000,Honda
17349,Ford Endeavour,2016,Diesel,89000,2198,1,Automatic,12.62,7,2195000,Ford
17350,Jaguar XF,2014,Diesel,43000,2179,1,Automatic,16.36,5,2075000,Jaguar
17351,Mahindra Scorpio,2014,Diesel,113000,2523,1,Manual,15.4,7,685000,Mahindra
17352,Honda Jazz,2016,Petrol,49000,1199,1,Manual,18.7,5,575000,Honda
17353,Volkswagen Vento,2013,Petrol,45000,1598,1,Automatic,14.4,5,465000,Volkswagen
17354,Toyota Fortuner,2017,Diesel,55000,2982,1,Manual,12.55,7,2695000,Toyota
17355,Maruti Celerio,2017,CNG,20000,998,1,Manual,31.79,5,475000,Maruti
17356,Volkswagen Polo,2016,Petrol,29200,1197,1,Automatic,17.21,5,790000,Volkswagen
17357,Audi A4,2012,Diesel,60000,1968,1,Automatic,16.55,5,1045000,Audi
17358,Nissan Kicks,2019,Diesel,10000,1461,1,Manual,19.39,5,1154000,Nissan
17359,BMW 1,2014,Diesel,28000,1995,1,Automatic,20.58,5,1850000,BMW
17360,Mercedes-Benz GL-Class,2016,Diesel,40000,2143,1,Automatic,17.9,5,3500000,Mercedes-Benz
17361,BMW 3,2014,Diesel,69000,1995,1,Automatic,18.88,5,2150000,BMW
17362,Maruti Swift,2016,Diesel,54000,1248,1,Manual,28.4,5,610000,Maruti
17363,Honda BRV,2016,Diesel,41482,1498,1,Manual,21.9,7,1189000,Honda
17364,Skoda Rapid,2014,Diesel,65598,1498,1,Manual,21.14,5,465000,Skoda
17365,Maruti Alto,2009,Petrol,80000,796,1,Manual,19.7,5,125000,Maruti
17366,Volkswagen Passat,2011,Diesel,103362,1968,1,Automatic,18.33,5,800000,Volkswagen
17367,Maruti Wagon,2013,CNG,55000,998,1,Manual,26.6,5,265000,Maruti
17368,Fiat Linea,2010,Petrol,22000,1368,1,Manual,14.6,5,139000,Fiat
17369,Mahindra Xylo,2009,Diesel,61000,2498,1,Manual,14.0,8,295000,Mahindra
17370,Maruti Ertiga,2016,Diesel,40000,1248,1,Manual,24.52,7,810000,Maruti
17371,Toyota Fortuner,2014,Diesel,151768,2982,1,Automatic,12.55,7,1550000,Toyota
17372,Skoda Rapid,2013,Petrol,45000,1598,1,Manual,15.0,5,625000,Skoda
17374,Honda Amaze,2013,Diesel,80000,1498,1,Manual,25.8,5,420000,Honda
17375,BMW 5,2013,Diesel,69000,1995,1,Automatic,18.12,5,1575000,BMW
17376,Honda City,2015,Diesel,110000,1498,1,Manual,25.1,5,730000,Honda
17377,Hyundai Tucson,2017,Diesel,70000,1995,1,Manual,18.42,5,1700000,Hyundai
17378,Honda CR-V,2007,Petrol,152358,2354,1,Automatic,10.1,5,600000,Honda
17379,Volvo S40,2012,Petrol,30000,2453,1,Manual,0.0,5,1000000,Volvo
17380,Honda City,2014,Diesel,80633,1498,1,Manual,26.0,5,575000,Honda
17381,Toyota Innova,2017,Diesel,74030,2393,1,Manual,13.68,7,1150000,Toyota
17382,Mahindra Thar,2019,Diesel,5000,2498,1,Manual,16.55,6,975000,Mahindra
17383,Mahindra Verito,2012,Diesel,110000,1461,1,Manual,20.8,5,230000,Mahindra
17384,Maruti Wagon,2015,Petrol,25000,998,1,Manual,20.51,5,400000,Maruti
17385,Maruti Swift,2013,Diesel,80000,1248,1,Manual,23.4,5,475000,Maruti
17386,Toyota Corolla,2012,Petrol,50000,1798,1,Manual,14.53,5,490000,Toyota
17387,Hyundai i10,2011,Petrol,74703,1197,1,Automatic,16.95,5,400000,Hyundai
17388,Maruti Celerio,2015,Petrol,10000,998,1,Automatic,23.1,5,410000,Maruti
17389,Hyundai i20,2018,Petrol,10000,1197,1,Automatic,17.4,5,750000,Hyundai
17390,Maruti Wagon,2010,Petrol,150821,998,1,Manual,18.9,5,160000,Maruti
17391,Toyota Innova,2012,Diesel,198000,2494,1,Manual,12.8,7,1125000,Toyota
17392,Hyundai i20,2017,Petrol,18000,1197,1,Manual,18.6,5,725000,Hyundai
17393,Ford Ecosport,2014,Diesel,71425,1498,1,Manual,22.7,5,571000,Ford
17394,Volkswagen Beetle,2017,Petrol,2500,1395,1,Automatic,17.68,4,3200000,Volkswagen
17395,Ford Figo,2012,Petrol,48000,1196,1,Manual,15.6,5,295000,Ford
17396,Skoda Octavia,2007,Diesel,120000,1896,1,Manual,18.7,5,271000,Skoda
17397,Tata Indigo,2008,Diesel,70000,1396,1,Manual,19.09,5,120000,Tata
17398,Tata Indigo,2013,Diesel,190000,1396,1,Manual,23.57,5,240000,Tata
17399,BMW 5,2016,Diesel,75000,1995,1,Automatic,22.48,5,2600000,BMW
17400,Honda City,2011,Petrol,130000,1497,1,Manual,17.0,5,350000,Honda
17402,Hyundai i20,2016,Petrol,20000,1197,1,Manual,17.0,5,615000,Hyundai
17403,Hyundai Creta,2015,Petrol,13000,1591,1,Manual,15.29,5,950000,Hyundai
17404,Ford Ecosport,2018,Diesel,20000,1498,1,Manual,23.0,5,999000,Ford
17405,Skoda Octavia,2016,Petrol,30000,1798,1,Automatic,14.7,5,1050000,Skoda
17406,Maruti Swift,2015,Petrol,19238,1197,1,Manual,20.85,5,490000,Maruti
17407,Chevrolet Cruze,2012,Diesel,17000,1998,1,Automatic,14.39,5,525000,Chevrolet
17408,Maruti Swift,2018,Diesel,38815,1248,1,Automatic,28.4,5,775000,Maruti
17409,Mercedes-Benz E-Class,2013,Diesel,86000,2148,1,Manual,15.0,5,1675000,Mercedes-Benz
17410,Maruti A,2013,Petrol,42000,998,1,Automatic,16.98,5,365000,Maruti
17411,Toyota Corolla,2012,Diesel,110000,1364,1,Manual,21.43,5,550000,Toyota
17412,Skoda Superb,2011,Petrol,71000,1798,1,Automatic,13.7,5,465000,Skoda
17413,Toyota Fortuner,2017,Diesel,66000,2755,1,Manual,14.24,7,2500000,Toyota
17414,Maruti Alto,2014,Petrol,56641,796,1,Manual,22.05,5,185000,Maruti
17415,Maruti Swift,2014,Diesel,90000,1248,1,Manual,23.4,5,465000,Maruti
17416,Maruti Wagon,2012,Petrol,70000,998,1,Manual,18.9,5,210000,Maruti
17417,Maruti Swift,2017,Diesel,30000,1248,1,Manual,28.4,5,650000,Maruti
17418,Hyundai Santro,2010,Petrol,50503,1086,1,Manual,17.92,5,190000,Hyundai
17419,Maruti Swift,2015,Diesel,50000,1248,1,Manual,26.59,5,475000,Maruti
17420,Maruti Ertiga,2014,Petrol,36000,1373,1,Manual,16.02,7,645000,Maruti
17422,Renault KWID,2014,Petrol,40000,799,1,Manual,25.17,5,250000,Renault
17423,Mahindra TUV,2018,Diesel,50000,1493,1,Manual,18.49,7,672000,Mahindra
17424,Honda City,2017,Diesel,120000,1498,1,Manual,26.0,5,750000,Honda
17426,Mahindra Scorpio,2017,Diesel,70000,2179,1,Manual,15.4,7,900000,Mahindra
17427,Tata Indigo,2009,Diesel,123652,1405,1,Manual,15.7,5,120000,Tata
17428,Mahindra XUV500,2016,Diesel,40000,1997,1,Automatic,16.0,7,1100000,Mahindra
17429,BMW 3,2012,Diesel,91000,1995,1,Automatic,18.88,5,1100000,BMW
17430,Chevrolet Beat,2012,Diesel,61504,936,1,Manual,25.44,5,275000,Chevrolet
17431,Hyundai Xcent,2017,Petrol,17000,1197,1,Automatic,17.36,5,611000,Hyundai
17432,Hyundai i20,2017,Petrol,20000,1197,1,Manual,18.6,5,600000,Hyundai
17433,Maruti Wagon,2015,Petrol,33860,998,1,Manual,20.51,5,325000,Maruti
17434,Maruti Wagon,2018,Petrol,47000,998,1,Automatic,20.51,5,415000,Maruti
17435,Renault Duster,2014,Diesel,150000,1461,1,Manual,19.01,5,485000,Renault
17436,Maruti Ertiga,2018,Petrol,50000,1373,1,Manual,17.5,7,760000,Maruti
17437,Maruti Swift,2018,Petrol,60000,1197,1,Manual,19.95,5,400000,Maruti
17438,Hyundai Grand,2016,Petrol,51000,1197,1,Manual,18.9,5,530000,Hyundai
17439,Mercedes-Benz E-Class,2014,Diesel,80000,2143,1,Automatic,14.21,5,1999000,Mercedes-Benz
17440,Hyundai i20,2014,Petrol,40000,1197,1,Manual,17.0,5,475000,Hyundai
17441,Volkswagen Polo,2012,Diesel,60000,1199,1,Manual,22.07,5,260000,Volkswagen
17442,Honda City,2010,Petrol,34178,1497,1,Manual,17.0,5,430000,Honda
17443,Hyundai Santro,2010,Petrol,25000,1086,1,Manual,0.0,5,265000,Hyundai
17444,Tata Vista,2015,Diesel,160000,1248,1,Manual,22.3,5,260000,Tata
17445,Maruti Swift,2008,Petrol,93000,1298,1,Manual,16.1,5,165000,Maruti
17446,Audi A3,2017,Petrol,50000,1798,1,Automatic,16.6,5,1850000,Audi
17447,Maruti Swift,2017,Diesel,27000,1248,1,Manual,28.4,5,875000,Maruti
17448,Mercedes-Benz S-Class,2011,Diesel,49000,2987,1,Automatic,13.5,5,1700000,Mercedes-Benz
17449,Hyundai i20,2015,Petrol,35000,1197,1,Manual,18.6,5,525000,Hyundai
17450,Maruti Swift,2013,Petrol,72647,1197,1,Manual,19.1,5,500000,Maruti
17451,Hyundai EON,2013,Petrol,90000,814,1,Manual,21.1,5,170000,Hyundai
17452,Renault KWID,2016,Petrol,30000,799,1,Manual,22.3,5,375000,Renault
17453,Tata Indigo,2012,Diesel,156000,1396,1,Manual,23.57,5,210000,Tata
17454,Honda Civic,2008,Petrol,66000,1799,1,Manual,14.8,5,414000,Honda
17455,Maruti SX4,2016,Diesel,69500,1248,1,Manual,23.65,5,750000,Maruti
17456,Maruti Ritz,2012,Petrol,73000,1197,1,Manual,21.1,5,275000,Maruti
17457,Hyundai i10,2015,Petrol,5000,1197,1,Manual,20.36,5,400000,Hyundai
17458,Ford Ecosport,2016,Diesel,37000,1498,1,Manual,22.77,5,850000,Ford
17459,Mahindra Xylo,2013,Diesel,158000,2179,1,Manual,14.02,8,450000,Mahindra
17460,Maruti Swift,2017,Petrol,47050,1197,1,Manual,21.21,5,530000,Maruti
17461,Volvo V40,2017,Diesel,30000,1969,1,Automatic,23.3,5,2200000,Volvo
17462,Datsun redi-GO,2016,Petrol,7001,999,1,Manual,21.7,5,325000,Datsun
17463,Mahindra Supro,2019,Diesel,28000,909,1,Manual,23.5,5,515000,Mahindra
17464,Ford Fiesta,2009,Petrol,103498,1596,1,Manual,15.3,5,200000,Ford
17465,Chevrolet Sail,2014,Petrol,21000,1199,1,Manual,18.2,5,290000,Chevrolet
17466,Maruti Zen,2008,Petrol,70000,998,1,Manual,18.2,5,200000,Maruti
17467,Maruti Celerio,2014,Petrol,50000,998,1,Automatic,23.1,5,440000,Maruti
17468,Ford Figo,2013,Diesel,45000,1399,1,Manual,20.0,5,375000,Ford
17469,Toyota Fortuner,2013,Diesel,127000,2982,1,Manual,11.5,7,1450000,Toyota
17470,Maruti Ritz,2013,Diesel,120000,1248,1,Manual,23.2,5,350000,Maruti
17471,Maruti Wagon,2016,CNG,53000,998,1,Manual,33.54,5,380000,Maruti
17472,Mercedes-Benz C-Class,2008,Petrol,57000,1796,1,Automatic,11.74,5,895000,Mercedes-Benz
17473,Hyundai Santro,2011,Petrol,65000,1086,1,Manual,17.92,5,310000,Hyundai
17475,Hyundai Santro,2013,Petrol,64000,1086,1,Manual,17.92,5,240000,Hyundai
17476,Maruti S-Presso,2020,Petrol,1200,998,1,Manual,21.7,5,500000,Maruti
17477,Toyota Innova,2009,Diesel,214000,2494,1,Manual,12.99,7,525000,Toyota
17478,Honda Amaze,2014,Petrol,35000,1198,1,Automatic,15.5,5,425000,Honda
17479,Volkswagen Vento,2015,Petrol,38000,1197,1,Automatic,16.93,5,545000,Volkswagen
17480,Skoda Yeti,2011,Diesel,64000,1968,1,Manual,17.67,5,575000,Skoda
17481,Honda Civic,2009,Petrol,101689,1799,1,Manual,13.5,5,465000,Honda
17482,Ford Fiesta,2009,Petrol,77000,1596,1,Manual,15.3,5,175000,Ford
17483,Toyota Innova,2011,Diesel,132734,2494,1,Manual,12.8,8,955000,Toyota
17484,Maruti Swift,2016,Petrol,28117,1197,1,Manual,20.85,5,615000,Maruti
17485,Maruti Swift,2013,Diesel,56000,1248,1,Manual,23.4,5,359000,Maruti
17486,Maruti Baleno,2018,Diesel,70000,1248,1,Manual,27.39,5,600000,Maruti
17487,Datsun GO,2016,Petrol,120000,1198,1,Manual,20.62,7,200000,Datsun
17488,Maruti Baleno,2019,Petrol,40000,1197,1,Manual,21.4,5,525000,Maruti
17489,Skoda Laura,2010,Diesel,65000,1896,1,Manual,17.0,5,380000,Skoda
17490,Maruti Swift,2014,Petrol,50000,1197,1,Manual,18.6,5,450000,Maruti
17491,Toyota Innova,2015,Diesel,65000,2494,1,Manual,12.99,7,850000,Toyota
17492,Maruti Alto,2011,Petrol,50000,998,1,Manual,20.92,5,145000,Maruti
17494,Honda City,2013,Petrol,57000,1497,1,Manual,17.0,5,590000,Honda
17495,Maruti Wagon,2013,CNG,140000,998,1,Manual,26.6,5,275000,Maruti
17496,Maruti Alto,2016,Petrol,60000,998,1,Manual,23.95,5,280000,Maruti
17497,Hyundai Verna,2014,Diesel,30666,1582,1,Manual,22.32,5,565000,Hyundai
17498,BMW 3,2013,Petrol,50000,1997,1,Automatic,14.59,5,1800000,BMW
17499,Skoda Superb,2012,Petrol,80000,1798,1,Manual,13.14,5,395000,Skoda
17500,Skoda Rapid,2016,Petrol,39000,1598,1,Automatic,14.3,5,625000,Skoda
17501,Hyundai Verna,2012,Petrol,44906,1591,1,Manual,17.01,5,580000,Hyundai
17502,Maruti Swift,2013,Diesel,45000,1248,1,Manual,23.4,5,374000,Maruti
17503,Mahindra Bolero,2016,Diesel,60240,2523,1,Manual,15.96,7,665000,Mahindra
17504,Maruti Swift,2011,Diesel,90000,1248,1,Manual,19.3,5,250000,Maruti
